City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Alamogordo,US,2019-11-30 02:00:27,32.9,-105.96,48.99,75,90,3.36
281,Urucara,BR,2019-11-30 02:01:22,-2.54,-57.76,80.04,65,3,1.9
282,Urengoy,RU,2019-11-30 02:01:22,65.96,78.37,-5.01,97,100,19.39
283,Ketchikan,US,2019-11-30 02:01:22,55.34,-131.65,35.6,79,1,5.82
284,San Pedro,AR,2019-11-30 02:01:23,-33.68,-59.66,66.0,88,74,1.99
285,Faya,SA,2019-11-30 02:01:23,18.39,42.45,51.8,53,18,3.74
286,Cap Malheureux,MU,2019-11-30 02:01:23,-19.98,57.61,75.2,94,75,3.36
287,Kemin,KG,2019-11-30 02:01:24,42.79,75.7,21.38,32,0,7.31
288,Ovsyanka,RU,2019-11-30 02:01:24,53.58,126.91,-7.98,91,99,3.71
289,Healdsburg,US,2019-11-30 02:01:25,38.61,-122.87,46.4,70,1,0.11
290,Sotnikovo,RU,2019-11-30 02:01:25,51.88,107.48,-0.4,84,75,4.92
291,Byron Bay,AU,2019-11-30 02:01:25,-28.65,153.62,95.0,65,2,24.16
292,Siocon,PH,2019-11-30 02:01:25,11.03,124.04,83.55,65,96,14.43
293,Egvekinot,RU,2019-11-30 02:01:25,66.32,-179.17,8.89,95,100,7.63
294,Kahului,US,2019-11-30 01:56:32,20.89,-156.47,82.4,54,40,21.92
295,Tomigusuku,JP,2019-11-30 02:01:26,26.18,127.67,71.6,56,75,14.99
296,Mayumba,GA,2019-11-30 02:01:27,-3.44,10.65,80.71,83,100,12.82
297,Avera,US,2019-11-30 02:01:27,33.19,-82.53,54.0,81,1,3.15
298,Honningsvag,NO,2019-11-30 02:01:27,70.98,25.97,36.19,70,100,39.21
299,Puerto Baquerizo Moreno,EC,2019-11-30 02:01:28,-0.9,-89.6,70.86,81,98,6.33
300,Yerbogachen,RU,2019-11-30 02:01:28,61.28,108.01,-1.52,94,100,10.31
301,Abha,SA,2019-11-30 02:01:28,18.22,42.5,51.8,53,5,1.32
302,Berdigestyakh,RU,2019-11-30 02:01:28,62.1,126.7,5.65,95,99,4.41
303,Liepaja,LV,2019-11-30 02:01:29,56.52,21.02,35.6,93,68,6.93
304,Walvis Bay,NA,2019-11-30 02:01:29,-22.95,14.51,62.01,87,1,4.7
305,Hirado,JP,2019-11-30 02:01:29,33.32,129.49,61.0,58,59,5.82
306,Belmonte,PT,2019-11-30 02:01:29,40.36,-7.35,57.0,99,44,24.0
307,Azovo,RU,2019-11-30 02:01:29,54.7,73.03,3.2,84,100,2.24
308,Dunedin,NZ,2019-11-30 01:58:20,-45.87,170.5,57.0,83,100,27.02
309,Nioaque,BR,2019-11-30 02:01:30,-21.16,-55.83,76.15,76,39,4.25
310,Serik,TR,2019-11-30 02:01:30,36.92,31.1,59.0,87,40,4.7
311,Miracema Do Tocantins,BR,2019-11-30 02:01:30,-9.56,-48.4,74.59,88,56,1.48
312,Graaff-Reinet,ZA,2019-11-30 02:01:30,-32.25,24.53,57.47,74,48,5.53
313,Bandarban,BD,2019-11-30 02:01:31,22.2,92.22,71.6,94,0,2.39
314,Sheridan,US,2019-11-30 02:01:31,39.65,-105.03,33.8,92,90,4.7
315,Makat,KZ,2019-11-30 02:01:31,47.65,53.35,35.6,73,94,18.52
316,Naze,NG,2019-11-30 02:01:31,5.43,7.07,74.48,93,59,3.2
317,Petauke,ZM,2019-11-30 02:01:31,-14.25,31.33,66.72,92,100,4.21
318,Aktau,KZ,2019-11-30 02:01:32,43.65,51.16,41.0,65,90,11.18
319,Lahaina,US,2019-11-30 02:01:32,20.87,-156.68,84.2,51,75,17.22
320,Black River,JM,2019-11-30 02:01:32,18.03,-77.85,78.8,69,20,6.93
321,Mandalgovi,MN,2019-11-30 02:01:32,45.76,106.27,11.5,20,0,14.92
322,Uyemskiy,RU,2019-11-30 02:01:33,64.47,40.85,33.8,100,90,15.66
323,Skierniewice,PL,2019-11-30 02:01:33,51.96,20.14,39.99,86,75,17.22
324,Sibu,MY,2019-11-30 02:01:33,2.29,111.83,80.6,83,75,5.82
325,Champerico,MX,2019-11-30 02:01:33,16.38,-93.6,77.0,73,75,11.41
326,Bira,RU,2019-11-30 02:01:34,49.0,132.47,12.38,76,0,3.62
327,Turbat,PK,2019-11-30 02:01:34,26.0,63.05,62.76,24,0,5.82
328,Camacha,PT,2019-11-30 02:01:34,33.08,-16.33,66.2,88,20,3.36
329,Mirnyy,RU,2019-11-30 02:01:34,56.57,36.46,36.7,95,100,7.61
330,Yertsevo,RU,2019-11-30 02:01:34,60.8,40.09,37.62,94,100,12.01
331,Verkhoyansk,RU,2019-11-30 02:01:35,67.55,133.39,-20.61,91,0,2.73
332,Torbay,CA,2019-11-30 02:01:35,47.66,-52.73,39.99,100,90,4.7
333,Kyren,RU,2019-11-30 02:01:35,51.68,102.13,2.26,79,100,5.41
334,Dhidhdhoo,MV,2019-11-30 02:01:36,6.88,73.1,80.62,78,100,4.7
335,Anqing,CN,2019-11-30 02:01:36,30.51,117.04,52.02,64,88,3.71
336,Nueva Guinea,NI,2019-11-30 02:01:36,11.69,-84.46,71.89,95,100,5.35
337,Copiapo,CL,2019-11-30 02:01:36,-27.37,-70.33,57.2,82,0,3.36
338,Rundu,NA,2019-11-30 02:01:37,-17.91,19.77,71.6,68,87,5.82
339,Tautira,PF,2019-11-30 02:01:37,-17.73,-149.15,86.0,66,75,11.41
340,Saint-Georges,CA,2019-11-30 02:01:37,46.12,-70.67,12.99,78,1,4.07
341,Canazas,PA,2019-11-30 02:01:37,8.38,-82.3,78.8,94,40,2.24
342,Ullapool,GB,2019-11-30 02:01:38,57.9,-5.16,30.99,91,0,3.0
343,Haines Junction,CA,2019-11-30 02:01:38,60.75,-137.51,22.57,94,95,8.14
344,Najran,SA,2019-11-30 02:01:39,17.54,44.22,57.2,50,0,1.43
345,Lorengau,PG,2019-11-30 02:01:39,-2.02,147.27,84.13,69,39,9.01
346,Nibe,DK,2019-11-30 02:01:40,56.98,9.64,39.0,92,0,10.71
347,Wakkanai,JP,2019-11-30 02:01:40,45.41,141.67,30.2,63,75,17.22
348,Oistins,BB,2019-11-30 02:01:40,13.07,-59.53,75.2,88,20,3.36
349,Les Cayes,HT,2019-11-30 02:01:40,18.19,-73.75,80.56,68,50,11.72
350,Sao Joao Da Barra,BR,2019-11-30 02:01:40,-21.64,-41.05,70.29,90,95,6.26
351,Hay River,CA,2019-11-30 02:01:41,60.82,-115.79,12.2,78,75,6.93
352,Kurchum,KZ,2019-11-30 02:01:41,48.57,83.65,4.39,78,0,1.41
353,Port Shepstone,ZA,2019-11-30 02:01:42,-30.74,30.45,66.51,89,40,0.87
354,Maningrida,AU,2019-11-30 02:01:42,-12.05,134.23,91.2,50,54,13.98
355,Zhigansk,RU,2019-11-30 02:01:42,66.77,123.37,-8.5,96,100,17.98
356,Todos Santos,MX,2019-11-30 02:01:42,23.45,-110.23,75.0,73,75,5.82
357,Hobyo,SO,2019-11-30 02:01:42,5.35,48.53,75.69,74,100,13.78
358,Gushikawa,JP,2019-11-30 02:01:43,26.35,127.87,71.6,56,75,14.99
359,Christchurch,NZ,2019-11-30 02:00:01,-43.53,172.64,63.0,77,33,24.16
360,Rawson,AR,2019-11-30 02:01:43,-43.3,-65.11,55.4,65,63,22.28
361,Bayan,CN,2019-11-30 02:01:44,36.1,102.26,17.35,77,100,5.7
362,Reconquista,AR,2019-11-30 02:01:44,-29.14,-59.64,75.6,62,0,5.84
363,Hualmay,PE,2019-11-30 02:01:44,-11.1,-77.61,62.98,88,99,2.77
364,Werda,BW,2019-11-30 02:01:44,-25.27,23.28,76.71,20,0,12.53
365,Luba,PH,2019-11-30 02:01:45,17.32,120.7,81.68,56,100,7.4
366,Bonthe,SL,2019-11-30 02:01:45,7.53,-12.5,79.32,84,2,4.5
367,Sistranda,NO,2019-11-30 02:01:45,63.73,8.83,36.0,80,75,25.28
368,Quzhou,CN,2019-11-30 02:01:45,28.97,118.86,55.54,64,44,6.26
369,Priargunsk,RU,2019-11-30 02:01:46,50.37,119.09,3.31,91,100,5.46
370,Mehamn,NO,2019-11-30 02:01:46,71.03,27.85,32.23,72,86,28.25
371,Mineiros,BR,2019-11-30 02:00:38,-17.57,-52.55,70.09,89,100,5.46
372,Aswan,EG,2019-11-30 01:58:52,24.09,32.9,59.0,51,0,5.82
373,Arlit,NE,2019-11-30 02:01:47,18.74,7.39,73.8,15,0,7.78
374,Minab,IR,2019-11-30 02:01:47,27.15,57.07,60.8,87,0,4.7
375,Port Augusta,AU,2019-11-30 02:01:47,-32.49,137.76,66.99,55,75,17.22
376,Narsaq,GL,2019-11-30 02:01:48,60.91,-46.05,30.2,39,100,1.12
377,Lubu,CN,2019-11-30 02:01:48,23.17,112.28,66.63,50,76,6.02
378,Otjiwarongo,NA,2019-11-30 02:01:48,-20.46,16.65,68.0,52,99,2.24
379,Rocha,UY,2019-11-30 01:59:26,-34.48,-54.34,65.64,87,100,9.26
380,Ulladulla,AU,2019-11-30 02:01:48,-35.36,150.48,71.6,53,67,8.05
381,Nchelenge,ZM,2019-11-30 02:01:49,-9.35,28.74,69.08,90,90,5.32
382,Murgab,TM,2019-11-30 02:01:49,37.5,61.97,33.8,86,0,4.7
383,Ukiah,US,2019-11-30 02:01:49,39.15,-123.21,42.01,86,21,2.21
384,Praia Da Vitoria,PT,2019-11-30 02:01:49,38.73,-27.07,60.01,82,20,6.91
385,Puerto Narino,CO,2019-11-30 02:01:50,-3.77,-70.38,75.2,100,100,0.89
386,Hanyang,CN,2019-11-30 02:01:50,32.14,105.51,46.0,76,96,15.7
387,Waiouru,NZ,2019-11-30 02:01:50,-39.48,175.67,64.92,59,99,1.66
388,Martapura,ID,2019-11-30 02:01:50,-3.41,114.85,92.46,51,78,1.79
389,Ahuimanu,US,2019-11-30 02:01:51,21.44,-157.84,84.2,65,90,10.29
390,Ca Mau,VN,2019-11-30 01:59:41,9.18,105.15,84.97,69,36,14.27
391,Erenhot,CN,2019-11-30 02:01:51,43.65,111.97,14.76,53,0,16.44
392,Anaimalai,IN,2019-11-30 02:01:52,10.58,76.93,71.6,100,75,10.56
393,Lokosovo,RU,2019-11-30 02:01:52,61.13,74.84,14.09,93,100,10.0
394,Isangel,VU,2019-11-30 02:01:52,-19.55,169.27,80.6,69,75,11.41
395,Dagana,MR,2019-11-30 02:01:52,16.52,-15.51,76.24,38,0,14.58
396,Akdepe,TM,2019-11-30 02:01:53,42.05,59.39,24.8,73,100,4.7
397,Pacific Grove,US,2019-11-30 02:01:53,36.62,-121.92,46.99,75,1,6.93
398,Atar,MR,2019-11-30 02:01:53,20.52,-13.05,70.7,30,0,1.25
399,Mercedes,UY,2019-11-30 02:01:53,-33.25,-58.03,73.0,79,100,15.01
400,Visani,RO,2019-11-30 02:01:53,45.15,27.28,44.69,83,9,4.74
401,Paamiut,GL,2019-11-30 02:01:54,61.99,-49.67,31.03,55,54,7.67
402,Loukhi,RU,2019-11-30 02:01:54,66.08,33.04,22.01,93,100,7.27
403,Menomonie,US,2019-11-30 02:01:54,44.88,-91.92,34.0,92,90,9.17
404,Coruripe,BR,2019-11-30 02:01:54,-10.12,-36.18,77.07,77,0,16.13
405,Abbeville,FR,2019-11-30 02:01:54,50.11,1.83,33.01,89,0,4.7
406,Muzhi,RU,2019-11-30 02:01:55,65.4,64.7,16.11,91,100,8.97
407,Kirovskiy,RU,2019-11-30 02:01:55,45.09,133.51,17.15,65,68,3.89
408,Kroya,ID,2019-11-30 02:01:55,-6.5,108.06,92.08,47,100,2.98
409,Turukhansk,RU,2019-11-30 02:01:56,65.8,87.96,-29.88,99,95,5.5
410,Pisco,PE,2019-11-30 02:01:56,-13.71,-76.2,66.2,82,46,12.75
411,Chicama,PE,2019-11-30 02:01:56,-7.84,-79.15,68.0,82,75,9.17
412,Sampit,ID,2019-11-30 02:01:57,-2.54,112.95,95.25,53,33,0.76
413,Sao Filipe,CV,2019-11-30 02:01:57,14.9,-24.5,72.1,84,17,15.77
414,Mayo,CA,2019-11-30 02:01:57,63.59,-135.9,17.6,92,90,3.44
415,Yicheng,CN,2019-11-30 02:01:57,31.71,112.27,38.14,93,100,11.23
416,Nesna,NO,2019-11-30 02:01:57,66.2,13.02,26.44,80,100,30.13
417,Talnakh,RU,2019-11-30 02:01:58,69.49,88.39,-22.0,67,100,11.18
418,Ocos,GT,2019-11-30 02:01:58,14.51,-92.19,80.6,94,75,3.74
419,Pozo Colorado,PY,2019-11-30 02:01:58,-23.49,-58.8,83.12,60,85,9.13
420,Changji,CN,2019-11-30 02:01:58,32.07,116.17,46.54,81,100,2.19
421,Hirara,JP,2019-11-30 02:01:59,24.8,125.28,75.2,60,20,20.8
422,Minuri,PH,2019-11-30 02:01:59,16.54,121.86,71.01,76,85,4.45
423,Ulaangom,MN,2019-11-30 02:02:00,49.98,92.07,3.52,82,75,1.16
424,Terny,UA,2019-11-30 02:02:00,50.99,33.98,36.72,97,100,7.81
425,Diamantino,BR,2019-11-30 02:02:00,-14.4,-56.44,70.77,94,100,10.74
426,Vila Franca Do Campo,PT,2019-11-30 02:02:00,37.72,-25.43,57.2,71,20,2.24
427,Dubbo,AU,2019-11-30 02:00:07,-32.25,148.6,84.2,17,57,5.82
428,San Francisco,CO,2019-11-30 02:00:36,1.17,-76.88,52.41,96,100,4.65
429,Tevaitoa,PF,2019-11-30 02:02:01,-16.78,-151.5,82.04,75,96,7.63
430,Dehloran,IR,2019-11-30 02:02:01,32.69,47.27,59.99,56,0,1.28
431,Tecate,US,2019-11-30 02:02:01,32.57,-116.63,57.99,81,78,16.11
432,Lazaro Cardenas,MX,2019-11-30 02:02:02,28.39,-105.62,68.0,20,75,21.92
433,Cabedelo,BR,2019-11-30 02:02:02,-6.97,-34.84,78.8,78,20,6.93
434,Cairns,AU,2019-11-30 01:59:15,-16.92,145.77,91.99,52,40,11.41
435,Moshenskoye,RU,2019-11-30 02:02:02,58.52,34.59,35.42,95,100,8.79
436,Maniitsoq,GL,2019-11-30 01:59:57,65.42,-52.9,25.84,81,100,4.38
437,Wuda,CN,2019-11-30 02:02:03,39.5,106.72,24.76,42,100,10.04
438,Villa Carlos Paz,AR,2019-11-30 02:02:03,-31.42,-64.5,78.8,57,40,16.11
439,Astoria,US,2019-11-30 02:02:03,46.19,-123.83,37.99,69,1,3.87
440,Hokitika,NZ,2019-11-30 02:02:03,-42.72,170.96,61.77,80,64,4.29
441,Tabuny,RU,2019-11-30 02:02:04,52.78,78.79,4.84,90,89,7.36
442,Beryslav,UA,2019-11-30 02:02:04,46.84,33.42,46.0,99,100,13.09
443,Araouane,ML,2019-11-30 02:02:04,18.9,-3.53,67.44,14,0,9.06
444,Uppsala,SE,2019-11-30 01:59:26,59.86,17.64,30.2,79,0,14.99
445,Timra,SE,2019-11-30 02:02:04,62.49,17.33,28.99,100,0,2.24
446,Kyaikkami,MM,2019-11-30 02:02:05,16.08,97.57,81.0,68,52,9.53
447,Fairbanks,US,2019-11-30 01:59:57,64.84,-147.72,26.6,100,90,4.83
448,Poum,MK,2019-11-30 02:02:05,41.28,20.71,43.16,95,100,4.88
449,Huarmey,PE,2019-11-30 02:02:05,-10.07,-78.15,63.9,83,100,1.1
450,Senanga,ZM,2019-11-30 02:02:06,-16.1,23.3,69.69,81,99,3.78
451,Northam,AU,2019-11-30 02:02:06,-31.65,116.67,68.0,32,0,19.46
452,Mecca,SA,2019-11-30 02:02:06,21.43,39.83,73.83,73,0,0.4
453,The Valley,AI,2019-11-30 02:02:06,18.22,-63.06,78.8,78,20,10.29
454,Adrar,DZ,2019-11-30 02:02:06,27.87,-0.29,57.2,31,34,11.41
455,Taree,AU,2019-11-30 02:02:07,-31.91,152.46,97.0,48,79,8.05
456,Talcahuano,CL,2019-11-30 02:01:22,-36.72,-73.12,55.4,76,0,9.17
457,Taltal,CL,2019-11-30 02:02:07,-25.41,-70.49,56.19,88,8,1.28
458,Margate,AU,2019-11-30 02:02:08,-43.03,147.26,66.99,44,75,10.29
459,Presidente Medici,BR,2019-11-30 02:02:01,-11.18,-61.9,72.41,90,74,2.48
460,Hildburghausen,DE,2019-11-30 02:02:08,50.43,10.73,39.99,86,40,10.29
461,Ludvika,SE,2019-11-30 02:02:09,60.15,15.18,27.0,79,0,10.29
462,Geraldton,CA,2019-11-30 02:02:09,49.72,-86.95,10.4,85,90,2.24
463,Tura,RU,2019-11-30 02:02:09,64.27,100.22,-10.64,92,100,5.3
464,Leningradskiy,RU,2019-11-30 02:02:09,69.38,178.42,9.14,82,100,21.14
465,Acapulco,MX,2019-11-30 02:02:09,16.86,-99.88,82.4,83,40,2.24
466,Camopi,GF,2019-11-30 02:02:10,3.17,-52.33,73.81,88,2,3.85
467,Piacabucu,BR,2019-11-30 02:02:10,-10.41,-36.43,76.46,79,0,12.37
468,General Roca,AR,2019-11-30 02:01:59,-39.03,-67.58,62.6,33,42,19.46
469,Cocobeach,GA,2019-11-30 02:02:10,1.01,9.58,82.4,83,75,8.05
470,Bubaque,GW,2019-11-30 02:02:10,11.28,-15.83,82.26,73,0,10.0
471,Jos,NG,2019-11-30 02:02:11,9.92,8.9,63.88,29,0,3.38
472,Banjar,ID,2019-11-30 02:02:11,-7.37,108.54,86.99,60,55,5.12
473,Hanna,CA,2019-11-30 02:00:16,51.64,-111.93,10.0,89,36,1.01
474,Seoul,KR,2019-11-30 01:57:35,37.57,126.98,41.0,59,20,1.12
475,Hampton,US,2019-11-30 02:00:04,32.88,-81.13,50.0,81,20,2.51
476,Basoko,CD,2019-11-30 02:02:12,1.23,23.61,70.52,97,88,0.98
477,Sainte-Maxime,FR,2019-11-30 02:02:12,43.31,6.64,55.4,61,0,16.11
478,Gat,SN,2019-11-30 02:02:12,14.69,-16.54,69.8,88,0,19.46
479,Gijon,ES,2019-11-30 02:02:13,43.54,-5.66,55.0,76,100,12.75
480,Yar-Sale,RU,2019-11-30 02:02:13,66.83,70.83,9.14,94,100,13.6
481,Takoradi,GH,2019-11-30 02:02:13,4.89,-1.75,80.8,81,96,5.48
482,Ambilobe,MG,2019-11-30 02:02:13,-13.19,49.05,75.92,84,25,5.3
483,Katangli,RU,2019-11-30 02:02:13,51.71,143.23,14.97,68,0,12.88
484,Yulara,AU,2019-11-30 02:00:01,-25.24,130.99,69.8,49,2,13.87
485,Tulun,RU,2019-11-30 02:02:14,54.56,100.58,12.96,82,100,8.16
486,Terrace,CA,2019-11-30 01:57:26,54.52,-128.61,27.0,62,20,21.92
487,Tsiroanomandidy,MG,2019-11-30 02:02:14,-18.77,46.05,70.92,72,0,3.65
488,Gornopravdinsk,RU,2019-11-30 02:02:14,60.06,69.92,16.32,94,100,7.78
489,Thabazimbi,ZA,2019-11-30 02:02:15,-24.59,27.41,57.99,74,0,5.64
490,Scarborough,GB,2019-11-30 02:02:15,54.28,-0.41,36.0,100,29,1.12
491,Marfino,RU,2019-11-30 02:02:15,56.07,37.56,39.0,100,90,8.95
492,Port Hedland,AU,2019-11-30 02:00:51,-20.31,118.58,96.8,22,0,24.16
493,Ouallam,NE,2019-11-30 02:02:16,14.32,2.08,76.05,15,0,8.19
494,Perth,AU,2019-11-30 01:58:16,-31.95,115.86,72.0,32,0,16.11
495,Sola,TZ,2019-11-30 02:02:16,-3.17,33.8,63.81,88,88,4.21
496,Springbok,ZA,2019-11-30 02:02:16,-29.67,17.88,51.71,43,0,4.94
497,Baiyin,CN,2019-11-30 02:02:16,36.55,104.13,21.2,92,90,2.24
498,Morehead,US,2019-11-30 02:02:17,38.18,-83.43,42.8,65,90,4.7
499,Gubskaya,RU,2019-11-30 02:02:17,44.32,40.63,47.12,71,100,7.27
500,Dingle,PH,2019-11-30 02:02:17,11.0,122.67,80.37,75,97,17.52
501,Atasu,KZ,2019-11-30 02:02:17,48.68,71.64,9.34,53,0,5.35
502,Te Anau,NZ,2019-11-30 02:02:18,-45.41,167.72,59.92,48,100,7.99
503,Singaraja,ID,2019-11-30 02:02:18,-8.11,115.08,85.19,68,0,7.2
504,Bombay,US,2019-11-30 02:02:18,44.94,-74.57,23.0,85,90,5.82
505,Nizwa,OM,2019-11-30 02:02:18,22.93,57.53,59.58,54,0,2.08
506,Tolaga Bay,NZ,2019-11-30 02:02:18,-38.37,178.3,62.83,87,34,10.02
507,Lewiston,US,2019-11-30 02:02:19,44.1,-70.21,27.0,62,1,10.29
508,Alofi,NU,2019-11-30 02:02:19,-19.06,-169.92,78.8,69,75,2.24
509,Zaraza,VE,2019-11-30 02:02:20,9.35,-65.33,71.19,95,100,6.06
510,Taoudenni,ML,2019-11-30 02:02:20,22.68,-3.98,62.96,27,63,5.37
511,Clyde River,CA,2019-11-30 02:02:20,70.47,-68.59,15.8,78,75,18.34
512,Bitung,ID,2019-11-30 02:02:21,1.44,125.19,87.8,62,20,3.36
513,Broome,GB,2019-11-30 02:02:21,52.47,1.45,36.0,93,0,3.36
514,Damietta,EG,2019-11-30 01:58:12,31.42,31.81,64.4,88,48,2.24
515,Kendal,ID,2019-11-30 02:02:22,-6.92,110.2,89.01,79,20,2.24
516,Praya,ID,2019-11-30 02:01:19,-8.71,116.27,91.4,55,75,9.17
517,Petatlan,MX,2019-11-30 02:02:23,17.52,-101.27,86.0,79,40,5.37
518,Orlik,PL,2019-11-30 02:02:23,53.95,17.74,35.01,86,75,12.75
519,Evensk,RU,2019-11-30 02:02:23,61.92,159.24,-4.54,81,100,17.09
520,Lompoc,US,2019-11-30 02:00:32,34.64,-120.46,51.8,70,1,3.36
521,Praia,BR,2019-11-30 02:02:24,-20.25,-43.81,73.4,78,75,6.93
522,Maldonado,UY,2019-11-30 02:02:24,-34.91,-54.96,69.8,77,90,13.09
523,Nuevo Progreso,US,2019-11-30 02:02:24,26.05,-97.95,78.01,83,90,13.87
524,Sechura,PE,2019-11-30 02:02:24,-5.56,-80.82,69.06,86,32,6.51
525,Ballina,IE,2019-11-30 02:02:24,54.11,-9.15,41.0,78,88,11.99
526,Manicore,BR,2019-11-30 02:02:25,-5.81,-61.3,77.85,80,2,1.1
527,Boralday,KZ,2019-11-30 02:02:25,43.36,76.86,17.6,85,90,4.47
528,Constitucion,MX,2019-11-30 02:02:25,23.99,-104.67,66.2,32,5,10.29
529,Ancud,CL,2019-11-30 02:02:25,-41.87,-73.83,50.0,87,90,3.36
530,San Vicente,EC,2019-11-30 02:02:25,-0.59,-80.41,74.84,81,100,7.0
531,Jardim,BR,2019-11-30 02:02:26,-21.48,-56.15,75.15,82,34,4.81
532,Diego De Almagro,CL,2019-11-30 02:02:26,-26.39,-70.05,56.55,49,0,0.27
533,Gardabani,GE,2019-11-30 02:02:26,41.46,45.09,42.8,81,0,2.77
534,Karlstad,SE,2019-11-30 01:59:32,59.38,13.5,26.6,86,99,5.82
535,Abeche,TD,2019-11-30 02:02:27,13.83,20.83,69.71,16,89,18.45
536,Chandler,US,2019-11-30 01:58:13,33.31,-111.84,53.6,76,40,8.05
537,Winnemucca,US,2019-11-30 02:02:27,40.97,-117.74,28.4,74,90,9.4
538,Bilma,NE,2019-11-30 02:02:27,18.69,12.92,68.13,16,0,10.31
539,Inverell,AU,2019-11-30 02:02:27,-29.78,151.11,79.0,60,99,11.9
540,Issoire,FR,2019-11-30 02:02:28,45.54,3.25,41.0,93,75,2.24
541,Nanakuli,US,2019-11-30 02:02:28,21.39,-158.15,84.2,65,75,8.05
542,Alta Floresta,BR,2019-11-30 02:02:28,-9.87,-56.08,71.35,96,69,3.83
543,Nizhniy Baskunchak,RU,2019-11-30 02:02:28,48.22,46.83,34.61,94,94,12.68
544,San Salvo,IT,2019-11-30 02:02:28,42.04,14.73,55.0,93,0,2.24
545,Dudinka,RU,2019-11-30 02:02:29,69.41,86.18,-22.0,67,100,11.18
546,Ahipara,NZ,2019-11-30 02:02:29,-35.17,173.16,79.0,74,38,9.82
547,Halifax,CA,2019-11-30 01:59:38,44.65,-63.58,27.0,85,90,29.97
548,Jalu,LY,2019-11-30 02:02:29,29.03,21.55,56.3,76,0,4.21
549,Bogorodskoye,RU,2019-11-30 02:02:29,52.37,140.44,6.33,79,0,5.53
550,Paita,PE,2019-11-30 02:02:30,-5.09,-81.11,68.32,85,100,6.73
551,Bozeman,US,2019-11-30 01:57:47,45.68,-111.04,15.8,78,90,14.99
552,Sinjar,SY,2019-11-30 02:02:30,35.59,37.0,54.34,90,0,5.82
553,Key West,US,2019-11-30 02:02:30,47.93,-96.78,32.0,95,90,7.47
554,Nagtipunan,PH,2019-11-30 02:02:31,16.22,121.6,73.85,60,100,4.41
555,Necochea,AR,2019-11-30 02:02:31,-38.55,-58.74,59.0,16,0,7.0
556,Flin Flon,CA,2019-11-30 02:02:31,54.77,-101.88,10.8,97,86,3.51
557,Los Alamos,US,2019-11-30 02:02:32,35.88,-106.3,33.8,54,40,9.17
558,Bad Iburg,DE,2019-11-30 02:02:32,52.16,8.05,37.0,94,23,6.93
559,Mandiana,GN,2019-11-30 02:02:32,10.62,-8.7,72.14,32,0,3.04
560,Appleton,US,2019-11-30 02:00:02,44.26,-88.41,34.0,92,75,3.36
